Purchase ID,Purchase Date,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Shipping Type,Discount Applied,Promo Code Used,Payment Method
574d6d47-65b2-4598-889f-f9acfdddd570,2023-10-08 16:13:51.899693330+00:00,Backpack,Accessories,94,M,Gold,Winter,Store Pickup,Yes,Yes,Debit Card
d6d00e53-09c7-4d15-8748-3cf1f14c90d2,2023-05-06 10:33:48.288800632+00:00,Pants,Clothing,83,S,Lavender,Summer,Next Day Air,Yes,Yes,Venmo
ff797bd1-8329-4e5d-9f85-bbb67bdcb7ec,2023-06-11 14:55:21.384313087+00:00,Gloves,Accessories,62,XL,Turquoise,Spring,Standard,Yes,Yes,Credit Card
ac738fcf-d949-4f89-ad87-678bc09ab970,2023-10-14 11:42:53.726467235+00:00,Scarf,Accessories,85,M,Pink,Spring,Store Pickup,Yes,Yes,PayPal
8240a051-5482-4f1d-a4b6-caec031abad1,2023-10-26 22:28:34.064529815+00:00,Hoodie,Clothing,30,M,Silver,Summer,Express,Yes,Yes,Venmo
172ecc6c-ce3b-4466-b9e0-7b410394610b,2023-07-05 19:06:25.352125228+00:00,Jeans,Clothing,24,XL,Gray,Spring,2-Day Shipping,Yes,Yes,Credit Card
f1e443a2-2f52-490b-b814-9164b5b41f44,2023-04-15 05:37:41.761047677+00:00,Backpack,Accessories,25,L,Indigo,Spring,Next Day Air,Yes,Yes,Debit Card
7807c4d1-b3e5-48e3-9f51-ddcc3890b72d,2023-05-05 19:17:00.851576050+00:00,Sandals,Footwear,37,L,Teal,Summer,Express,Yes,Yes,Credit Card
02f487ac-166b-469f-99fe-6df80d31def9,2023-02-07 04:42:46.865087442+00:00,Belt,Accessories,69,XL,Green,Summer,2-Day Shipping,Yes,Yes,Venmo
f60ab72d-0223-486d-9033-ee9b1345a341,2023-02-09 18:40:54.178941542+00:00,Shoes,Footwear,97,M,Violet,Summer,Standard,Yes,Yes,Debit Card
ed8a7645-d6a9-4e40-a97f-4a47945afc09,2023-10-03 08:39:04.729436055+00:00,Gloves,Accessories,24,M,Cyan,Summer,Standard,Yes,Yes,Cash
6c75ef4a-38e5-4b44-ab5a-56df5675ad7a,2023-07-29 13:05:25.672969947+00:00,Belt,Accessories,30,XL,Blue,Summer,Express,Yes,Yes,Bank Transfer
8cb2d002-1d0a-4249-a8f7-191941e6c0a3,2023-02-16 03:57:41.092106138+00:00,Jacket,Outerwear,53,L,Orange,Fall,Express,Yes,Yes,Credit Card
66c0c617-c17b-4a29-a43f-1b177796f82a,2023-03-04 09:48:00.859832220+00:00,Dress,Clothing,70,XL,Charcoal,Spring,Next Day Air,Yes,Yes,Cash
ec1b5785-d548-4cfa-a6a6-c722968059ff,2023-08-25 07:11:05.043704149+00:00,Shirt,Clothing,76,S,Beige,Winter,Standard,Yes,Yes,Venmo
62f8d91c-0074-4583-b082-97034635986f,2023-08-18 13:24:48.163118163+00:00,Scarf,Accessories,95,M,Black,Fall,Express,Yes,Yes,Debit Card
8a7eaca1-0353-4407-bc85-1354805148b1,2023-05-06 09:19:35.643522364+00:00,Coat,Outerwear,51,S,Lavender,Winter,2-Day Shipping,Yes,Yes,PayPal
74a1c30e-cae9-48f7-ad8e-d911b80ef0ab,2023-06-24 08:31:34.176094229+00:00,Handbag,Accessories,41,M,Lavender,Winter,Store Pickup,Yes,Yes,Cash
87028ae3-6301-45c1-bffd-d2ab77e58391,2023-11-03 03:48:25.007123247+00:00,Sunglasses,Accessories,71,S,Turquoise,Winter,Free Shipping,Yes,Yes,Bank Transfer
9652a4a2-99ae-4c4c-82f5-9bbed78dd730,2023-09-10 12:01:47.463280520+00:00,T-shirt,Clothing,66,M,Purple,Summer,Free Shipping,Yes,Yes,Venmo
0913884e-58f0-4da2-9f08-08816e77b1ab,2023-06-05 07:35:10.554417925+00:00,Shirt,Clothing,84,M,Olive,Winter,Free Shipping,Yes,Yes,Credit Card
93dfdf04-9fd8-40a1-979e-9edf44c9af67,2023-08-12 23:25:22.003629142+00:00,Handbag,Accessories,95,L,Turquoise,Winter,Express,Yes,Yes,PayPal
46e8e285-123d-42c1-8c6f-d7432bfb58c1,2023-07-19 03:24:28.635724856+00:00,Jewelry,Accessories,90,L,Teal,Summer,Next Day Air,Yes,Yes,Cash
aa99fc02-f305-42ff-b27a-5b4e7512ffaf,2023-08-13 18:56:02.788781253+00:00,Hoodie,Clothing,36,S,Lavender,Summer,Standard,Yes,Yes,Cash
e9d5500c-bd10-4cc9-84c6-5cfb15d3627f,2023-06-07 22:02:49.327115050+00:00,Gloves,Accessories,22,M,Purple,Spring,2-Day Shipping,Yes,Yes,Venmo
e413d099-23c2-4545-9fc1-ce17bcf2ab4e,2023-11-30 00:45:01.373085927+00:00,Coat,Outerwear,89,L,Blue,Winter,Next Day Air,Yes,Yes,Debit Card
c4ace97e-dd0a-4255-9e72-ff89a57b4d3e,2023-01-22 22:09:40.669334778+00:00,Sandals,Footwear,50,M,Teal,Spring,Free Shipping,Yes,Yes,Cash
210f2f85-7be9-4ff8-9c27-a99ac6ebe240,2023-04-30 01:19:43.636292946+00:00,Boots,Footwear,36,M,Lavender,Fall,Free Shipping,Yes,Yes,Credit Card
46c4d216-a988-46f2-b363-78d116fcb427,2023-11-07 18:14:11.646868546+00:00,Pants,Clothing,52,S,Silver,Spring,Free Shipping,Yes,Yes,Bank Transfer
9cc9ab3c-2d55-4708-9896-5fe94474103d,2023-03-30 05:23:57.651655697+00:00,Socks,Clothing,29,M,Olive,Fall,Next Day Air,Yes,Yes,Bank Transfer
8ac5df3c-327f-4106-b5d8-e3e0db43c50c,2023-07-08 08:21:33.260510297+00:00,Blouse,Clothing,89,M,Brown,Fall,Express,Yes,Yes,Venmo
9e6c2213-6caa-4853-9a30-8d7483691218,2023-08-20 01:26:54.657407145+00:00,Handbag,Accessories,47,M,Yellow,Fall,2-Day Shipping,Yes,Yes,Bank Transfer
ed836f5e-ceb9-42dc-9f47-808d759d560e,2023-04-04 18:31:37.784827331+00:00,Jewelry,Accessories,25,XL,Brown,Spring,Standard,Yes,Yes,Debit Card
5bfbc2b6-bc28-4ae3-90da-d8b8b287b38e,2023-09-09 08:27:52.060111737+00:00,Pants,Clothing,74,XL,Cyan,Fall,Express,Yes,Yes,Bank Transfer
a8a64b0e-8cf5-492e-86f5-8992b94970f4,2023-10-01 19:16:19.104270809+00:00,Belt,Accessories,46,M,Magenta,Fall,Standard,Yes,Yes,Venmo
6a9e6095-c166-4b8a-b54a-9df4da97bc44,2023-05-09 21:44:57.393717856+00:00,Jeans,Clothing,22,S,Magenta,Fall,Next Day Air,Yes,Yes,Cash
25803904-4911-4c0f-9bb7-e4756d36276d,2023-12-17 20:40:53.040044788+00:00,Shirt,Clothing,25,M,Orange,Summer,Next Day Air,Yes,Yes,Cash
00974e8c-8ff6-41bb-b65c-190b0b205780,2023-08-26 02:13:16.738152878+00:00,Belt,Accessories,80,M,Maroon,Spring,Next Day Air,Yes,Yes,Credit Card
c433c294-7311-46d3-9295-00fda8644f5a,2023-01-05 14:38:18.172437703+00:00,Jeans,Clothing,76,M,Green,Spring,2-Day Shipping,Yes,Yes,Debit Card
73db2fc4-675c-49bf-8e64-2b2fa7f8c80a,2023-11-21 10:00:08.243059183+00:00,Jeans,Clothing,30,L,Teal,Summer,Next Day Air,Yes,Yes,Bank Transfer
89d6d83d-d6ed-49af-804d-57dd0539d9a1,2023-03-28 14:21:54.388540860+00:00,Sweater,Clothing,79,L,Black,Fall,2-Day Shipping,Yes,Yes,PayPal
59577766-8068-4629-ac7a-41d047256ecf,2023-10-12 17:10:03.628085737+00:00,Sneakers,Footwear,22,M,Magenta,Winter,Standard,Yes,Yes,Venmo
40ce8498-475e-4144-8918-2d32974e1460,2023-04-02 21:25:08.860544688+00:00,Socks,Clothing,36,S,Olive,Fall,Standard,Yes,Yes,Credit Card
db68a25d-3382-412c-bbb9-8fe3aaf04ece,2023-01-04 12:04:16.683003426+00:00,Socks,Clothing,77,L,Yellow,Fall,Standard,Yes,Yes,Venmo
33946213-2adb-427f-905f-e9d57ad06eae,2023-10-08 16:23:34.748197944+00:00,Sunglasses,Accessories,33,S,Purple,Fall,Store Pickup,Yes,Yes,Cash
6dd13a79-f44c-459a-b9e8-fffac09b3b27,2023-01-27 10:00:11.012195041+00:00,Sneakers,Footwear,64,M,Beige,Winter,Next Day Air,Yes,Yes,Venmo
c0fadf1c-734f-4fc3-ab26-8b5cfd935d77,2023-09-05 07:41:05.709532330+00:00,Socks,Clothing,53,M,Indigo,Fall,Free Shipping,Yes,Yes,PayPal
86cd75cb-67ad-42a6-9f24-85422008d32b,2023-06-01 17:27:18.579967358+00:00,Shoes,Footwear,36,XL,Pink,Fall,2-Day Shipping,Yes,Yes,Credit Card
f7dfd19e-17d0-4fcd-a7d1-b4b40dd8f47a,2023-02-13 17:31:43.186448199+00:00,Blouse,Clothing,70,M,Blue,Spring,2-Day Shipping,Yes,Yes,Debit Card
5531117e-d39c-4aec-a58d-172dbcd44f6c,2023-02-25 19:43:39.744353210+00:00,Shorts,Clothing,96,L,Cyan,Winter,Express,Yes,Yes,PayPal
84cb0797-3bda-47ff-bcd6-87cd81f13bc1,2023-03-15 04:46:45.755219152+00:00,Jacket,Outerwear,27,M,Orange,Spring,Next Day Air,Yes,Yes,Debit Card
bf249f08-955d-46e1-9a6c-b51521155fc1,2023-01-27 04:38:05.326001129+00:00,Sweater,Clothing,64,L,Black,Winter,2-Day Shipping,Yes,Yes,Venmo
b8a1dabd-4edd-401d-81dd-8b2942b3dd1d,2023-06-28 13:09:03.222555224+00:00,Jacket,Outerwear,23,S,Maroon,Spring,2-Day Shipping,Yes,Yes,Credit Card
c467eea9-882e-4a0d-9099-0fb79c50ab04,2023-04-19 17:16:50.522352520+00:00,Scarf,Accessories,33,L,Violet,Summer,Next Day Air,Yes,Yes,Bank Transfer
6fa99032-ca66-48f9-8509-ec82a86a1ec0,2023-10-13 14:07:33.442456084+00:00,Jacket,Outerwear,34,M,Beige,Winter,Standard,Yes,Yes,Debit Card
7fdf4cde-5d4e-4112-b65c-fe61ad13783f,2023-05-27 03:14:22.859856848+00:00,Sweater,Clothing,35,S,Gray,Summer,Next Day Air,Yes,Yes,Debit Card
fe9dfb02-88a5-4777-8e2b-41a46cda0e3b,2023-01-18 14:05:03.888534884+00:00,Coat,Outerwear,62,M,Gray,Summer,Free Shipping,Yes,Yes,Venmo
b9806990-a515-47fa-84b0-bf1a7cc88f25,2023-02-27 21:28:59.191433087+00:00,Boots,Footwear,75,M,Brown,Fall,Next Day Air,Yes,Yes,Debit Card
190a4ba5-2e23-4502-9bdd-02f0ff211ff1,2023-04-12 04:27:33.482705578+00:00,Hoodie,Clothing,29,S,Indigo,Summer,Free Shipping,Yes,Yes,Cash
1030fa5e-9ab4-4100-a86b-cccf11304332,2023-01-27 19:11:34.436822734+00:00,Hat,Accessories,28,M,Violet,Spring,Express,Yes,Yes,Credit Card
1b9cf9bb-a31b-4410-aba8-91081a59fec2,2023-10-05 13:46:55.500763868+00:00,T-shirt,Clothing,20,XL,Blue,Spring,Store Pickup,Yes,Yes,PayPal
82c8eaf9-42a6-46e0-a23b-b5aebb129d5f,2023-06-17 14:50:02.763174145+00:00,Coat,Outerwear,96,M,Red,Winter,Store Pickup,Yes,Yes,PayPal
9f7a5845-952c-48b3-a866-a58fcc184f59,2023-01-13 03:53:18.839102205+00:00,Dress,Clothing,43,S,Peach,Summer,2-Day Shipping,Yes,Yes,PayPal
5b121f4e-98fb-49b9-88de-b9cdbbf4468f,2023-09-10 08:40:34.274645412+00:00,Shirt,Clothing,94,M,Olive,Fall,Standard,Yes,Yes,Credit Card
d8a16968-1a50-4d1f-a5ad-bb5647b0f9f5,2023-07-31 21:45:26.348725339+00:00,Skirt,Clothing,81,XL,White,Fall,Next Day Air,Yes,Yes,Venmo
776dab1b-74f2-492f-916a-3b2825830516,2023-07-31 11:49:15.680283336+00:00,Jewelry,Accessories,75,M,Magenta,Summer,Free Shipping,Yes,Yes,Debit Card
21cbddef-ac3b-4969-bde8-52c31f9767e8,2023-07-28 20:42:16.607653948+00:00,Hat,Accessories,81,M,Beige,Summer,Express,Yes,Yes,Credit Card
b0e58cf0-41c5-4143-a204-5abcc785b0f7,2023-12-11 22:44:59.130998309+00:00,Shorts,Clothing,92,L,Gold,Fall,Express,Yes,Yes,Debit Card
c921637d-b81d-4139-bd91-b31aa9748407,2023-09-07 20:14:24.543590944+00:00,Scarf,Accessories,96,XL,Purple,Spring,Store Pickup,Yes,Yes,Credit Card
0b3c8ecf-e921-40ea-81e1-54f304ea5b47,2023-03-03 03:19:20.036484984+00:00,Jewelry,Accessories,71,S,White,Fall,Standard,Yes,Yes,Bank Transfer
a588acff-c9fb-460e-8fe7-cf802c2b96ed,2023-06-03 05:48:29.120830847+00:00,Sunglasses,Accessories,50,L,Indigo,Summer,Next Day Air,Yes,Yes,Debit Card
7ef2a030-7ab2-4f39-b23d-9160ce6e42b2,2023-06-22 21:10:15.083429298+00:00,Coat,Outerwear,72,L,Charcoal,Spring,Standard,Yes,Yes,Venmo
89b1bf91-9559-4e12-9384-bf1e5f6b6722,2023-01-10 12:15:47.910567954+00:00,Jacket,Outerwear,28,M,Pink,Winter,Standard,Yes,Yes,PayPal
0ac6ca11-79cc-4257-b769-5cd422764b0a,2023-04-14 02:44:39.254984880+00:00,Sweater,Clothing,59,M,Silver,Fall,Express,Yes,Yes,Credit Card
f77c6386-70ea-4ad4-a282-835f4dd4a3fa,2023-02-27 20:37:06.278018853+00:00,Coat,Outerwear,33,S,Blue,Summer,Free Shipping,Yes,Yes,Bank Transfer
f3c23a50-2ee3-4175-8d55-78a0223e9510,2023-12-05 08:24:53.911972375+00:00,Scarf,Accessories,59,L,Blue,Fall,Express,Yes,Yes,Cash
302cc87c-dab0-4631-af40-b85d9c824686,2023-09-05 07:04:03.391700338+00:00,Belt,Accessories,30,XL,Brown,Spring,Standard,Yes,Yes,Credit Card
61fc7bb9-6f95-42e6-86f7-457ac2710a70,2023-08-09 10:14:15.274999990+00:00,Hat,Accessories,85,XL,Cyan,Winter,Next Day Air,Yes,Yes,Venmo
086f8762-5845-4fc8-844f-1aa289f06908,2023-06-07 15:01:43.498581991+00:00,Backpack,Accessories,97,L,Teal,Summer,Store Pickup,Yes,Yes,Cash
9d6ad870-19c8-4c98-91c4-8f302c60322e,2023-06-23 06:29:07.616118617+00:00,T-shirt,Clothing,36,S,Purple,Fall,Next Day Air,Yes,Yes,Cash
8aaebb40-708e-4976-b5c7-26c6009dce56,2023-01-22 04:11:27.091668908+00:00,Jewelry,Accessories,85,M,Turquoise,Winter,Store Pickup,Yes,Yes,Venmo
f7618040-014f-4642-ba73-a8b2400c1dee,2023-09-19 21:56:09.933284413+00:00,Sunglasses,Accessories,62,M,Olive,Winter,Free Shipping,Yes,Yes,PayPal
a2debb77-2ae9-4543-ba48-d133e7e14f10,2023-10-28 16:47:37.817643667+00:00,Jeans,Clothing,71,S,White,Winter,Next Day Air,Yes,Yes,Bank Transfer
8b05d426-b4bf-4d43-a7aa-fe82f24d4f6b,2023-07-08 22:32:32.285011776+00:00,Pants,Clothing,21,M,Turquoise,Winter,Free Shipping,Yes,Yes,PayPal
1e342686-aa53-4606-b751-24cd7a3f7819,2023-08-13 05:15:25.959513678+00:00,Backpack,Accessories,61,M,Silver,Spring,Next Day Air,Yes,Yes,PayPal
7496963b-1882-4f91-aa4a-e0275fbfde64,2023-12-06 17:00:10.081669674+00:00,Scarf,Accessories,58,M,Violet,Spring,Store Pickup,Yes,Yes,Cash
d63c0186-8fd8-482d-a5ab-4789714510b0,2023-12-20 00:02:12.186295311+00:00,Sweater,Clothing,80,L,Lavender,Spring,Store Pickup,Yes,Yes,Credit Card
3b72f3cf-7487-495a-b46e-33bdf4b10fdc,2023-06-29 06:45:57.026007650+00:00,Jewelry,Accessories,50,L,Magenta,Spring,2-Day Shipping,Yes,Yes,Venmo
a3a25b4a-bf0a-4e70-b6e8-35babf846f23,2023-07-26 14:31:55.868353963+00:00,Sneakers,Footwear,48,S,Indigo,Winter,2-Day Shipping,Yes,Yes,Venmo
39ff0f23-aefb-4f2a-a83e-5f231a0d913f,2023-02-16 09:23:37.204271636+00:00,Jewelry,Accessories,40,M,Black,Winter,Next Day Air,Yes,Yes,Cash
a9dd5383-f42f-4ad6-92ba-c0638869980b,2023-01-30 13:02:37.329646954+00:00,Coat,Outerwear,34,S,Peach,Summer,Free Shipping,Yes,Yes,Bank Transfer
c863b2f1-e694-4b95-9c43-4187bfe33384,2023-10-17 13:23:27.476511804+00:00,Coat,Outerwear,46,S,Beige,Fall,Standard,Yes,Yes,Credit Card
987a43d0-4df2-4bf8-8657-50457f03a3be,2023-04-17 14:43:30.863349806+00:00,Sunglasses,Accessories,27,M,Black,Summer,Store Pickup,Yes,Yes,Bank Transfer
4d9c1733-7448-40ef-87fa-e05e4da1c9ea,2023-12-28 19:31:40.834662005+00:00,Handbag,Accessories,98,S,Turquoise,Spring,Next Day Air,Yes,Yes,Credit Card
47702787-2527-42a1-a926-52d7c16f7252,2023-12-14 18:21:42.383555060+00:00,Sweater,Clothing,73,M,Peach,Fall,Next Day Air,Yes,Yes,Bank Transfer
144933de-1485-4f11-931f-e768961db185,2023-06-08 12:36:16.012623080+00:00,Pants,Clothing,28,L,Gold,Spring,Express,Yes,Yes,Credit Card
4cea697e-4fc0-4b3b-b0b6-3bba2d839bab,2023-01-22 20:00:24.011525836+00:00,Gloves,Accessories,76,XL,Silver,Fall,Free Shipping,Yes,Yes,Cash
da9e8f8c-7644-4e8a-af20-1b93fd2cdad6,2023-02-09 09:33:37.086115745+00:00,Sweater,Clothing,83,M,Peach,Fall,Express,Yes,Yes,Cash
568c8116-df01-4b9d-8062-ce4e8776efbe,2023-09-10 04:24:35.912686540+00:00,Hoodie,Clothing,23,S,Charcoal,Spring,Free Shipping,Yes,Yes,Debit Card
4df0368b-a985-4e8a-b253-cab46c1763e7,2023-03-19 04:22:17.391694194+00:00,Hat,Accessories,28,M,Beige,Fall,Express,Yes,Yes,Bank Transfer
277b4195-929d-40ea-9395-dab563209956,2023-09-06 07:08:35.913231209+00:00,T-shirt,Clothing,83,S,Olive,Spring,Next Day Air,Yes,Yes,Venmo
af0daefb-2867-46d4-b65a-ac921a8d0886,2023-12-08 17:56:46.026946516+00:00,Skirt,Clothing,96,L,Violet,Winter,Store Pickup,Yes,Yes,Venmo
ec01e9ed-767e-4970-9415-1817ae685009,2023-08-21 14:02:13.237638915+00:00,Sneakers,Footwear,62,M,Peach,Fall,Store Pickup,Yes,Yes,Bank Transfer
f63adbf9-952c-4ccd-b368-1e4c0a8d70cd,2023-08-16 16:41:25.596859541+00:00,Shorts,Clothing,25,M,Teal,Fall,Standard,Yes,Yes,Cash
923a7886-55dd-4d2b-9a7d-b6a1c9e37058,2023-07-06 22:52:37.278569264+00:00,Hoodie,Clothing,97,L,Violet,Winter,Next Day Air,Yes,Yes,Venmo
9d0c94c3-ec97-470f-a2d0-fa334ca03bda,2023-08-07 05:57:20.060639066+00:00,Hoodie,Clothing,61,L,Cyan,Fall,Standard,Yes,Yes,Cash
12697636-9ffb-4115-9c39-7ad654ff90ca,2023-10-18 10:07:14.584303062+00:00,Shoes,Footwear,66,S,Olive,Summer,Next Day Air,Yes,Yes,Credit Card
aa6d1c5e-3be1-48ee-98a4-61a29681d4c5,2023-06-21 16:22:23.486692507+00:00,Hoodie,Clothing,67,XL,Pink,Spring,Free Shipping,Yes,Yes,PayPal
288e1f66-ff9b-4371-ba29-ff8e0ce62782,2023-03-26 02:11:55.185483580+00:00,Sunglasses,Accessories,80,M,Purple,Summer,Next Day Air,Yes,Yes,PayPal
bd0f072c-88ae-4285-81ee-f25bb2ae3f04,2023-03-02 17:45:33.744676038+00:00,Skirt,Clothing,25,L,Violet,Fall,Next Day Air,Yes,Yes,Bank Transfer
77215d56-25d9-428f-bd8a-4fdff20cd62a,2023-07-28 21:32:43.230122930+00:00,Hat,Accessories,58,S,Peach,Fall,2-Day Shipping,Yes,Yes,Cash
cf0a4364-5b52-43f4-a363-dfc31196397e,2023-03-21 22:39:24.424049082+00:00,Backpack,Accessories,96,M,Charcoal,Winter,Express,Yes,Yes,PayPal
7b423e82-f67e-413e-a4c7-5b3d6b9abd47,2023-09-28 05:46:51.950221027+00:00,Sunglasses,Accessories,77,L,Lavender,Spring,Store Pickup,Yes,Yes,Credit Card
e4baede3-8db3-4e72-84ad-8ba79ccfe3b0,2023-03-17 12:12:48.693810254+00:00,Belt,Accessories,65,M,Purple,Summer,Standard,Yes,Yes,PayPal
364d9975-5785-4715-a0a4-31c84a97b998,2023-03-14 16:34:47.071686756+00:00,Jewelry,Accessories,36,M,Indigo,Spring,Standard,Yes,Yes,Credit Card
fd94a752-06a1-4e52-9c7c-f32818afb7fe,2023-09-28 12:02:21.539858362+00:00,Sneakers,Footwear,84,M,Magenta,Winter,Next Day Air,Yes,Yes,Debit Card
23d86593-16f3-47a5-af04-54d732ee6c65,2023-07-23 02:50:56.804521610+00:00,T-shirt,Clothing,58,XL,Peach,Fall,Express,Yes,Yes,Cash
d510d4a8-36fd-4143-8e45-9cdbfccddbb0,2023-03-21 19:15:50.978786830+00:00,Handbag,Accessories,62,S,Charcoal,Spring,2-Day Shipping,Yes,Yes,Credit Card
cee9b267-1c62-408d-af20-ae867117ab70,2023-08-03 18:44:40.707681254+00:00,Hat,Accessories,67,S,Purple,Fall,Store Pickup,Yes,Yes,Cash
0d804a69-3834-4c27-9496-2dccd758abf4,2023-06-26 16:21:17.480031044+00:00,Sweater,Clothing,20,M,Orange,Spring,Express,Yes,Yes,Cash
ddcada7c-8c8b-4d30-a218-b1105b2a9731,2023-04-28 23:30:21.842520721+00:00,Sandals,Footwear,90,M,Lavender,Summer,2-Day Shipping,Yes,Yes,Bank Transfer
ad1e16de-0ad1-4e76-a505-5ef615bc9389,2023-11-01 02:10:14.154883286+00:00,Scarf,Accessories,58,L,Beige,Winter,Standard,Yes,Yes,Venmo
83d85282-a21f-4b8e-beb2-0128d9f40e4c,2023-09-16 08:12:32.284111422+00:00,Shirt,Clothing,53,XL,Maroon,Spring,Store Pickup,Yes,Yes,Debit Card
a114a782-1d56-44e8-85ed-cb245a3003e9,2023-09-20 14:04:22.101528363+00:00,Gloves,Accessories,30,L,Charcoal,Winter,Next Day Air,Yes,Yes,Debit Card
a398dfee-c10a-4683-9b3d-4a36b94cd015,2023-01-10 00:31:15.872155302+00:00,Hoodie,Clothing,65,XL,White,Winter,Express,Yes,Yes,Venmo
f075b785-6a0f-4172-aa5f-ee2c07b7c585,2023-07-26 04:49:52.276035794+00:00,Jewelry,Accessories,41,M,Lavender,Summer,Standard,Yes,Yes,PayPal
cbc929f8-4ca6-495f-9d56-ef493d9e85cb,2023-07-18 13:22:45.196403855+00:00,Shirt,Clothing,73,M,Black,Spring,Express,Yes,Yes,Bank Transfer
d1fc78ab-e1d1-4684-a92c-a43a9710784d,2023-06-01 01:30:59.829854955+00:00,Hoodie,Clothing,98,S,Teal,Spring,Store Pickup,Yes,Yes,Cash
7bad1837-1a9a-4fd9-a3c4-c6c87257fb41,2023-01-10 06:52:15.680162586+00:00,Shoes,Footwear,36,XL,Magenta,Winter,2-Day Shipping,Yes,Yes,Cash
2df27a52-e15a-49f9-8182-eccc2677f28d,2023-08-14 06:21:48.025688714+00:00,T-shirt,Clothing,81,M,Brown,Summer,Express,Yes,Yes,Venmo
4ca6600d-2e54-4464-965f-f3ba0b337da3,2023-06-26 22:27:24.851372900+00:00,Skirt,Clothing,90,L,Peach,Winter,2-Day Shipping,Yes,Yes,Bank Transfer
9ee89731-e8f3-4258-98c7-08ca7bc69b75,2023-09-08 01:35:09.415442608+00:00,Handbag,Accessories,83,S,Cyan,Summer,Free Shipping,Yes,Yes,Cash
bea82108-a9f2-4753-80bf-41b19c1633b0,2023-05-06 02:27:17.978826644+00:00,Shirt,Clothing,91,XL,Pink,Winter,2-Day Shipping,Yes,Yes,Bank Transfer
258aaaa7-def0-4ff4-be85-0f7cca2789ef,2023-01-23 17:03:03.025732022+00:00,Pants,Clothing,36,M,Purple,Summer,Express,Yes,Yes,Venmo
4c40bebc-31c0-4d54-85de-36bf5c223e53,2023-06-03 17:24:12.121245507+00:00,Coat,Outerwear,53,L,Purple,Spring,Standard,Yes,Yes,Debit Card
d4d3a9f5-2b54-429b-9cb6-0e81807c0228,2023-12-19 11:53:27.888402599+00:00,Jeans,Clothing,39,M,White,Winter,Store Pickup,Yes,Yes,Credit Card
8dae430c-45f8-4067-a99e-6654462f0df3,2023-04-07 05:51:01.878044702+00:00,Gloves,Accessories,33,S,Silver,Winter,Next Day Air,Yes,Yes,PayPal
035bc38b-a4b2-4857-9fdd-cf62a6e8be69,2023-06-16 21:05:28.746090268+00:00,T-shirt,Clothing,76,L,Green,Spring,Store Pickup,Yes,Yes,Venmo
965c18b0-2a50-4754-9205-756da845a7a1,2023-11-20 19:49:31.344091666+00:00,Boots,Footwear,23,L,Teal,Winter,Standard,Yes,Yes,PayPal
3c932a2c-720f-449e-b382-5162c5afaf4f,2023-08-16 01:56:30.341608903+00:00,Jeans,Clothing,54,S,Indigo,Fall,2-Day Shipping,Yes,Yes,Bank Transfer
15bfcfbd-3a29-4f3e-a675-4ead8b2f78cd,2023-10-21 04:09:22.675537767+00:00,Sneakers,Footwear,89,L,Pink,Summer,Express,Yes,Yes,Cash
eef2ab30-1df8-4f3d-b426-ca22dfbed7d4,2023-01-13 19:44:03.748274848+00:00,Sneakers,Footwear,38,M,Indigo,Summer,Standard,Yes,Yes,Bank Transfer
e4802cef-3f77-4deb-a24b-548ce492ca8c,2023-07-25 08:33:11.171485775+00:00,Hat,Accessories,36,XL,Red,Winter,Next Day Air,Yes,Yes,Debit Card
f13c8aed-2238-4bce-b6f3-c93509108470,2023-05-18 12:54:04.992589747+00:00,Pants,Clothing,66,M,Violet,Spring,Store Pickup,Yes,Yes,PayPal
eb0863f3-073b-46dd-9bf7-74bd0c8fb328,2023-07-06 12:26:40.376363310+00:00,Jewelry,Accessories,42,L,Cyan,Spring,Store Pickup,Yes,Yes,Venmo
392d9a15-4470-4d7f-b5cc-0e4b064cdc61,2023-04-21 17:01:53.430486132+00:00,Jewelry,Accessories,36,S,Red,Winter,Next Day Air,Yes,Yes,Venmo
288b73da-7b33-4457-9025-f255a4b54991,2023-09-13 09:34:12.060800632+00:00,Blouse,Clothing,86,M,Gray,Spring,Express,Yes,Yes,Credit Card
30c17bb1-92a2-4902-b4bd-25029c67e81e,2023-09-09 13:29:27.955205615+00:00,Handbag,Accessories,49,M,Gold,Fall,Standard,Yes,Yes,PayPal
a5afb559-72d8-411c-a661-b7a884fd7137,2023-04-08 03:25:48.104621618+00:00,Shirt,Clothing,41,M,Pink,Summer,Free Shipping,Yes,Yes,Bank Transfer
73e2dafd-02a2-4b85-b04c-1e85d0b8a38a,2023-03-20 00:38:02.283748836+00:00,Dress,Clothing,82,L,Cyan,Spring,2-Day Shipping,Yes,Yes,Credit Card
179c96c2-2be2-4320-84fd-680d994068b6,2023-03-25 23:10:46.822343881+00:00,T-shirt,Clothing,53,S,Red,Fall,Express,Yes,Yes,PayPal
2d0f9259-b54a-40c6-81e6-490312f7f6cf,2023-02-13 07:51:57.721809011+00:00,Shoes,Footwear,21,M,Gold,Summer,Express,Yes,Yes,Venmo
301ea7c8-74cc-4efb-81f0-697d9e2fabae,2023-01-25 18:11:30.013425679+00:00,Belt,Accessories,66,M,Charcoal,Fall,Standard,Yes,Yes,Cash
aa87c0b3-fc2f-489b-81fa-5b090ca18b97,2023-05-18 08:29:49.464273541+00:00,Belt,Accessories,89,L,Orange,Summer,2-Day Shipping,Yes,Yes,Bank Transfer
